Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,Speed,Steering_Input,Throttle_Input,Brake_Input,WheelRPM_FL,WheelRPM_FR,WheelRPM_RL,WheelRPM_RR,MotorTorque_FL,MotorTorque_FR,MotorTorque_RL,MotorTorque_RR,BrakeTorque_FL,BrakeTorque_FR,BrakeTorque_RL,BrakeTorque_RR,Action
64020,117.4395,0.6538663,96.28609,0.08425841,359.1168,359.9555,12.97048,0,0,0,326.9992,327.2164,327.066,327.2814,0,0,0,0,0,0,0,0,Maintain Speed
64040,117.4363,0.6539249,96.54495,0.1082355,359.111,359.958,12.94116,0,0,0,326.3084,326.5185,326.369,326.5777,0,0,0,0,0,0,0,0,Maintain Speed
64060,117.4331,0.6539748,96.80322,0.1278227,359.1053,359.9603,12.9119,0,0,0,325.6251,325.8286,325.6815,325.8837,0,0,0,0,0,0,0,0,Maintain Speed
64080,117.4298,0.6540148,97.06088,0.1427683,359.0999,359.9623,12.8827,0,0,0,324.9468,325.1441,325.0006,325.1968,0,0,0,0,0,0,0,0,Maintain Speed
64100,117.4265,0.6540443,97.31796,0.1530204,359.0946,359.9641,12.85356,0,0,0,324.2716,324.4629,324.3245,324.5147,0,0,0,0,0,0,0,0,Maintain Speed
64120,117.4232,0.6540631,97.57444,0.158706,359.0894,359.9657,12.82448,0,0,0,323.5971,323.7827,323.6507,323.8352,0,0,0,0,0,0,0,0,Maintain Speed
64140,117.4198,0.6540714,97.83033,0.1601072,359.0844,359.9671,12.79547,0,0,0,322.9217,323.1017,322.9772,323.1561,0,0,0,0,0,0,0,0,Maintain Speed
64160,117.4164,0.6540698,98.08563,0.1576339,359.0796,359.9683,12.76653,0,0,0,322.2439,322.4184,322.3022,322.4758,0,0,0,0,0,0,0,0,Maintain Speed
64180,117.4129,0.6540596,98.34035,0.1517936,359.0749,359.9694,12.73767,0,0,0,321.5622,321.7316,321.6243,321.7926,0,0,0,0,0,0,0,0,Maintain Speed
64200,117.4094,0.6540419,98.59448,0.1431641,359.0704,359.9703,12.70889,0,0,0,320.8761,321.0403,320.9424,321.1055,0,0,0,0,0,0,0,0,Maintain Speed
64220,117.4059,0.6540182,98.84804,0.1323627,359.0659,359.9711,12.68018,0,0,0,320.1849,320.344,320.2556,320.4135,0,0,0,0,0,0,0,0,Maintain Speed
64240,117.4023,0.65399,99.10101,0.1200204,359.0617,359.9717,12.65156,0,0,0,319.4882,319.6423,319.5635,319.7163,0,0,0,0,0,0,0,0,Maintain Speed
64260,117.3987,0.653959,99.35342,0.1067561,359.0576,359.9724,12.62301,0,0,0,318.7863,318.9354,318.8659,319.0137,0,0,0,0,0,0,0,0,Maintain Speed
64280,117.3951,0.6539268,99.60526,0.09315533,359.0536,359.973,12.59454,0,0,0,318.0792,318.2234,318.1629,318.3058,0,0,0,0,0,0,0,0,Maintain Speed
64300,117.3914,0.6538947,99.85652,0.07975298,359.0498,359.9735,12.56615,0,0,0,317.3676,317.507,317.4549,317.5929,0,0,0,0,0,0,0,0,Maintain Speed
64320,117.3877,0.653864,100.1072,0.06701786,359.0461,359.9741,12.53784,0,0,0,316.6521,316.7867,316.7424,316.8757,0,0,0,0,0,0,0,0,Maintain Speed
64340,117.384,0.6538358,100.3574,0.05534358,359.0425,359.9747,12.5096,0,0,0,315.9333,316.0634,316.0261,316.1547,0,0,0,0,0,0,0,0,Maintain Speed
64360,117.3803,0.653811,100.6069,0.04504171,359.039,359.9753,12.48143,0,0,0,315.2124,315.3378,315.3071,315.4311,0,0,0,0,0,0,0,0,Maintain Speed
64380,117.3766,0.6537901,100.856,0.03633938,359.0357,359.9759,12.45333,0,0,0,314.4902,314.6111,314.586,314.7056,0,0,0,0,0,0,0,0,Maintain Speed
64400,117.3728,0.6537738,101.1044,0.02937919,359.0325,359.9766,12.42531,0,0,0,313.7674,313.8841,313.8639,313.9792,0,0,0,0,0,0,0,0,Maintain Speed
64420,117.369,0.6537621,101.3523,0.02422516,359.0294,359.9773,12.39734,0,0,0,313.0452,313.1576,313.1419,313.2529,0,0,0,0,0,0,0,0,Maintain Speed
64440,117.3652,0.6537551,101.5997,0.020866,359.0264,359.978,12.36945,0,0,0,312.3243,312.4327,312.4203,312.5274,0,0,0,0,0,0,0,0,Maintain Speed
64460,117.3614,0.6537524,101.8465,0.01922733,359.0236,359.9788,12.34161,0,0,0,311.6055,311.7098,311.7008,311.8038,0,0,0,0,0,0,0,0,Maintain Speed
64480,117.3575,0.6537538,102.0927,0.0191777,359.0208,359.9796,12.31384,0,0,0,310.8894,310.99,310.9833,311.0828,0,0,0,0,0,0,0,0,Maintain Speed
64500,117.3537,0.6537586,102.3384,0.02054219,359.0181,359.9803,12.28613,0,0,0,310.1767,310.2734,310.269,310.3647,0,0,0,0,0,0,0,0,Maintain Speed
64520,117.3498,0.6537665,102.5836,0.02311125,359.0156,359.9811,12.25847,0,0,0,309.4674,309.5607,309.558,309.6503,0,0,0,0,0,0,0,0,Maintain Speed
64540,117.3459,0.6537766,102.8282,0.02665484,359.0131,359.9819,12.23087,0,0,0,308.7623,308.8521,308.851,308.9398,0,0,0,0,0,0,0,0,Maintain Speed
64560,117.342,0.6537884,103.0722,0.03093135,359.0107,359.9827,12.20333,0,0,0,308.0612,308.1477,308.1479,308.2335,0,0,0,0,0,0,0,0,Maintain Speed
64580,117.3381,0.6538012,103.3157,0.03569889,359.0084,359.9835,12.17585,0,0,0,307.3644,307.4478,307.4491,307.5316,0,0,0,0,0,0,0,0,Maintain Speed
64600,117.3341,0.6538143,103.5586,0.0407231,359.0062,359.9842,12.14842,0,0,0,306.6717,306.752,306.7545,306.834,0,0,0,0,0,0,0,0,Maintain Speed
64620,117.3302,0.6538273,103.801,0.04578535,359.004,359.9849,12.12105,0,0,0,305.983,306.0604,306.0639,306.1406,0,0,0,0,0,0,0,0,Maintain Speed
64640,117.3262,0.6538396,104.0429,0.0506896,359.002,359.9856,11.56753,0,0,0,305.298,305.3726,305.3773,305.4512,0,0,0,0,0,0,0,0,Maintain Speed
64660,117.3224,0.6538504,104.2745,0.02563242,358.9999,359.9863,11.17852,0,0,0,285.2563,285.2603,283.8017,283.8056,0,0,0,0,0,0,0,0,Maintain Speed
64680,117.3188,0.653856,104.4976,0.000388552,358.998,359.9869,10.67749,0,0,0,280.8416,280.9297,281.4236,281.5265,0,0,0,0,0,0,0,0,Maintain Speed
64700,117.3152,0.6538563,104.7113,359.9531,358.9962,359.9875,10.28319,0,0,0,263.4432,263.441,261.1848,261.1633,0,0,0,0,0,0,0,0,Maintain Speed
64720,117.3118,0.6538488,104.9165,359.9102,358.9945,359.988,9.87582,0,0,0,258.0778,258.165,259.2502,259.373,0,0,0,0,0,0,0,0,Maintain Speed
64740,117.3085,0.6538341,105.1141,359.8549,358.9928,359.9886,9.499228,0,0,0,244.3829,244.383,241.3788,241.3304,0,0,0,0,0,0,0,0,Maintain Speed
64760,117.3053,0.6538113,105.3036,359.8077,358.9913,359.9891,9.082378,0,0,0,237.7509,237.8314,239.6387,239.789,0,0,0,0,0,0,0,0,Maintain Speed
64780,117.3022,0.6537821,105.4854,359.7501,358.9897,359.9897,8.75739,0,0,0,223.8319,223.8242,219.2354,219.1246,0,0,0,0,0,0,0,0,Maintain Speed
64800,117.2993,0.6537464,105.66,359.7124,358.9884,359.9902,8.398955,0,0,0,220.1254,220.2149,224.9243,225.1953,0,0,0,0,0,0,0,0,Maintain Speed
64820,117.2964,0.6537071,105.8284,359.6601,358.987,359.9907,8.072474,0,0,0,205.8078,205.7744,196.3278,195.9922,0,0,0,0,0,0,0,0,Maintain Speed
64840,117.2937,0.6536646,105.989,359.6427,358.9861,359.9912,7.743165,0,0,0,203.1889,203.3039,217.275,218.0419,0,0,0,0,0,0,0,0,Maintain Speed
64860,117.291,0.653623,106.1448,359.5902,358.9844,359.9917,7.502457,0,0,0,188.0524,187.9584,162.2468,161.0375,0,0,0,0,0,0,0,0,Maintain Speed
64880,117.2885,0.6535813,106.2926,359.6297,358.9845,359.9922,7.076016,0,0,0,192.098,192.326,248.5379,251.4424,0,0,0,0,0,0,0,0,Maintain Speed
64900,117.2859,0.6535484,106.4374,359.5494,358.9836,359.9928,6.980227,0,0,0,159.7892,159.3999,104.1725,105.1075,0,0,0,0,0,0,0,0,Maintain Speed
64920,117.2836,0.6535149,106.5728,359.6379,358.9836,359.9933,6.469654,0,0,0,203.3034,204.1299,250.8102,252.7064,0,0,0,0,0,0,0,0,Maintain Speed
64940,117.2813,0.6534964,106.7068,359.5518,358.9831,359.9939,6.454261,0,0,0,105.2098,104.4807,104.0415,105.9714,0,0,0,0,0,0,0,0,Maintain Speed
64960,117.2791,0.6534779,106.8302,359.6911,358.9829,-0.005526581,5.928895,0,0,0,221.1134,220.3221,256.3131,259.2245,0,0,0,0,0,0,0,0,Maintain Speed
64980,117.277,0.6534799,106.9541,359.631,358.983,-0.004953693,6.027576,0,0,0,88.24127,87.29092,119.4727,123.1749,0,0,0,0,0,0,0,0,Maintain Speed
65000,117.2749,0.6534836,107.0697,359.7633,358.9787,-0.004399572,5.768521,0,0,0,201.1247,199.5096,244.8724,236.8686,0,0,0,0,0,0,0,0,Maintain Speed
65020,117.2728,0.6535059,107.1903,359.6958,358.9742,-0.003888189,6.03616,0,0,0,71.87763,71.53917,107.6524,97.16979,0,0,0,0,0,0,0,0,Maintain Speed
65040,117.2708,0.6535271,107.3058,359.8283,358.9698,-0.003461847,5.763926,0,0,0,168.0101,167.2523,256.4258,246.1264,0,0,0,0,0,0,0,0,Maintain Speed
65060,117.2687,0.6535652,107.4251,359.8036,358.9654,-0.003130537,5.966707,0,0,0,95.10555,96.86533,124.2737,110.42,0,0,0,0,0,0,0,0,Maintain Speed
65080,117.2666,0.6536036,107.5393,359.9688,358.9754,-0.002857921,5.695985,0,0,0,217.9588,220.4852,224.8432,249.8062,0,0,0,0,0,0,0,0,Maintain Speed
65100,117.2645,0.6536597,107.6586,359.9197,358.9874,-0.00260403,5.968209,0,0,0,79.19617,82.0168,88.63004,120.5039,0,0,0,0,0,0,0,0,Maintain Speed
65120,117.2625,0.6537101,107.7729,0.05464961,358.9908,-0.002219452,5.703822,0,0,0,189.1643,195.3937,227.077,233.5508,0,0,0,0,0,0,0,0,Maintain Speed
65140,117.2604,0.6537716,107.8921,359.9817,358.9919,-0.001731217,5.966936,0,0,0,65.21828,63.92849,91.51575,99.44823,0,0,0,0,0,0,0,0,Maintain Speed
65160,117.2584,0.6538205,108.0064,0.09066766,358.9938,-0.001167173,5.705988,0,0,0,157.5443,154.6149,232.242,244.3994,0,0,0,0,0,0,0,0,Maintain Speed
65180,117.2563,0.6538739,108.1239,0.05752708,359.0002,-0.000566068,5.876946,0,0,0,110.9146,117.3102,97.3138,112.8559,0,0,0,0,0,0,0,0,Maintain Speed
65200,117.2543,0.6539153,108.2363,0.2070963,358.9953,9.81E-05,5.604453,0,0,0,229.5319,220.6934,238.9685,239.2371,0,0,0,0,0,0,0,0,Maintain Speed
65220,117.2522,0.6539647,108.3536,0.1375873,358.99,0.000754091,5.873172,0,0,0,90.37495,79.49581,111.1753,111.504,0,0,0,0,0,0,0,0,Maintain Speed
65240,117.2502,0.653997,108.4657,0.2553325,358.9811,0.001291762,5.595613,0,0,0,214.9018,193.6721,242.0503,241.8789,0,0,0,0,0,0,0,0,Maintain Speed
65260,117.2482,0.6540334,108.5827,0.1571874,358.9749,0.001655901,5.862192,0,0,0,73.46119,58.36371,114.7112,114.4174,0,0,0,0,0,0,0,0,Maintain Speed
65280,117.2462,0.6540495,108.6952,0.2264944,358.9623,0.001791276,5.616563,0,0,0,179.5607,144.3163,238.0542,238.8508,0,0,0,0,0,0,0,0,Maintain Speed
65300,117.2441,0.6540641,108.8111,0.1408776,358.9872,0.001524038,5.80531,0,0,0,67.87111,135.3618,106.4301,107.3249,0,0,0,0,0,0,0,0,Maintain Speed
65320,117.2421,0.6540601,108.9227,0.2119342,358.988,0.001309591,5.574022,0,0,0,167.5201,173.6838,244.8714,243.4445,0,0,0,0,0,0,0,0,Maintain Speed
65340,117.2401,0.6540565,109.0384,0.1050522,358.983,0.001130014,5.796203,0,0,0,80.98568,71.99317,115.6645,113.8138,0,0,0,0,0,0,0,0,Maintain Speed
65360,117.2381,0.6540347,109.1493,0.1765298,358.9766,0.000914965,5.539326,-0.0456267,0,0,195.7153,175.9327,234.1221,237.8893,0,0,0,0,0,0,0,0,Maintain Speed
65380,117.2359,0.6540158,109.2649,0.04926145,358.9743,-0.005273821,5.793205,-0.1096827,0,0,61.02493,67.79256,101.4094,106.2281,0,0,0,0,0,0,0,0,Turn Left
65400,117.2335,0.6539796,109.3756,0.1097047,358.9637,359.9799,5.529146,-0.1662624,0,0,148.8277,165.0636,247.2861,248.6617,0,0,0,0,0,0,0,0,Turn Left
65420,117.2303,0.6539479,109.4896,0.0255265,358.905,359.9407,5.711049,-0.2236605,0,0,115.2632,81.5789,118.3116,117.9149,0,0,0,0,0,0,0,0,Turn Left
65440,117.2266,0.6539069,109.5991,0.1091127,358.8376,359.8899,5.470633,-0.2807931,0,0,208.0103,200.7806,217.4586,228.4467,0,0,0,0,0,0,0,0,Turn Left
65460,117.2215,0.6538764,109.7132,-0.003779746,358.7102,359.8009,5.724484,-0.3395459,0,0,85.55424,70.12159,85.25497,89.14031,0,0,0,0,0,0,0,0,Turn Left
65480,117.2159,0.6538363,109.8221,0.08530218,358.5596,359.7093,5.441495,-0.4057497,0,0,188.5359,177.3804,218.5499,239.1616,0,0,0,0,0,0,0,0,Turn Left
65500,117.2083,0.6538083,109.9351,-0.004533173,358.327,359.5764,5.672472,-0.4644963,0,0,78.72286,56.79077,92.51754,97.50781,0,0,0,0,0,0,0,0,Turn Left
65520,117.2,0.653774,110.0428,0.1045829,358.0667,359.4505,5.391273,-0.4776968,0,0,169.9048,150.9287,223.7877,257.6728,0,0,0,0,0,0,0,0,Turn Left
65540,117.1896,0.6537538,110.1535,0.07411443,357.7312,359.2914,5.564098,-0.422585,0,0,73.83367,95.20233,108.3596,117.9085,0,0,0,0,0,0,0,0,Turn Left
65560,117.1789,0.6537335,110.2594,0.2160325,357.3914,359.1703,5.307047,-0.3681053,0,0,167.7979,226.5057,200.1586,239.7343,0,0,0,0,0,0,0,0,Turn Left
65580,117.1664,0.6537321,110.3697,0.1583942,356.9626,359.048,5.553102,-0.3282749,0,0,59.99136,75.84797,89.03991,92.32681,0,0,0,0,0,0,0,0,Turn Left
65600,117.1541,0.6537282,110.4748,0.2866475,356.5567,358.9817,5.27572,-0.3817706,0,0,140.5614,208.2856,206.3433,255.3388,0,0,0,0,0,0,0,0,Turn Left
65619.99,117.1403,0.6537423,110.5836,0.2333537,356.0575,358.9261,5.493258,-0.4425845,0,0,91.73072,51.58988,99.16203,113.5761,0,0,0,0,0,0,0,0,Turn Left
65640,117.1261,0.6537535,110.6877,0.3486834,355.55,358.9051,5.238164,-0.5035005,0,0,190.5754,147.203,203.5616,253.6417,0,0,0,0,0,0,0,0,Turn Left
65659.99,117.1098,0.6537791,110.7947,0.3161967,354.9976,358.8689,5.41156,-0.5685882,0,0,84.48461,110.5721,97.20755,111.7336,0,0,0,0,0,0,0,0,Turn Left
65680,117.0931,0.6538011,110.8964,0.4601979,354.4456,358.8612,5.139447,-0.6215894,0,0,175.8694,231.5938,198.7412,251.9004,0,0,0,0,0,0,0,0,Turn Left
65700,117.0735,0.6538385,111.0014,0.4291274,353.7942,358.817,5.344275,-0.6841842,0,0,76.91385,100.1029,96.81908,113.8048,0,0,0,0,0,0,0,0,Turn Left
65720,117.0537,0.6538696,111.1014,0.5677552,353.1505,358.8089,5.075939,-0.7458366,0,0,164.9263,228.6641,189.433,246.2805,0,0,0,0,0,0,0,0,Turn Left
65740,117.0311,0.6539135,111.2046,0.5233029,352.409,358.7676,5.288283,-0.8077427,0,0,64.57378,90.91766,91.67344,106.8039,0,0,0,0,0,0,0,0,Turn Left
65760,117.0084,0.6539469,111.3024,0.656749,351.6831,358.7643,5.00589,-0.8684717,0,0,150.1526,223.5735,188.1651,257.9963,0,0,0,0,0,0,0,0,Turn Left
65780,116.9833,0.6537517,111.4019,0.6656884,350.8727,358.747,5.123182,-0.9223537,0,0,116.4647,141.8321,119.8145,146.5095,0,0,0,0,0,0,0,0,Turn Left
65799.99,116.9567,0.653802,111.5004,0.6663876,350.0195,358.7254,5.10261,-0.9858148,0,0,116.2891,140.8372,105.0221,131.0697,0,0,0,0,0,0,0,0,Turn Left
65820,116.9287,0.6538551,111.597,0.6962415,349.1361,358.708,5.023729,-1,0,0,114.6235,146.1119,135.7844,177.0686,0,0,0,0,0,0,0,0,Turn Left
65840,116.8987,0.6539133,111.6946,0.6397553,348.1967,358.6931,5.106423,-1,0,0,110.6956,124.8994,67.25108,56.56818,0,0,0,0,0,0,0,0,Turn Left
65860,116.8684,0.6539615,111.7882,0.6978807,347.2664,358.6982,4.913818,-1,0,0,127.0071,211.7344,152.9351,163.6764,0,0,0,0,0,0,0,0,Turn Left
65880,116.8361,0.6537701,111.8821,0.689707,346.2928,358.6986,4.962658,-1,0,0,111.5447,142.0623,109.7071,141.3804,0,0,0,0,0,0,0,0,Turn Left
65900,116.8024,0.6535829,111.9749,0.6782964,345.2959,358.7027,4.93259,-1,0,0,110.6529,141.611,107.8373,141.1073,0,0,0,0,0,0,0,0,Turn Left
65920,116.7673,0.6534083,112.0665,0.6635734,344.278,358.7097,4.902719,-1,0,0,109.7255,141.3682,106.7498,140.7598,0,0,0,0,0,0,0,0,Turn Left
65939.99,116.7309,0.6532524,112.1569,0.646126,343.2412,358.7186,4.87337,-1,0,0,108.8152,141.0607,105.7171,140.3851,0,0,0,0,0,0,0,0,Turn Left
